datetime,WS_95_p_1,WS_95_p_2,WS_95_p_3,WS_95_p_4,WS_95_p_5,WS_95_p_6,OT
2019/11/22 12:00,16.92,16.3,16.5,16.88,15.49,15.73,17.08
2019/11/22 13:00,16.3,16.5,16.88,15.49,15.73,15.49,16.92
2019/11/22 14:00,16.5,16.88,15.49,15.73,15.49,15.23,16.3
2019/11/22 15:00,16.88,15.49,15.73,15.49,15.23,13.97,16.5
2019/11/22 16:00,15.49,15.73,15.49,15.23,13.97,13.65,16.88
2019/11/22 17:00,15.73,15.49,15.23,13.97,13.65,13.95,15.49
2019/11/22 18:00,15.49,15.23,13.97,13.65,13.95,12.41,15.73
2019/11/22 19:00,15.23,13.97,13.65,13.95,12.41,11.11,15.49
2019/11/22 20:00,13.97,13.65,13.95,12.41,11.11,9.83,15.23
2019/11/22 21:00,13.65,13.95,12.41,11.11,9.83,8.64,13.97
2019/11/22 22:00,13.95,12.41,11.11,9.83,8.64,7.72,13.65
2019/11/22 23:00,12.41,11.11,9.83,8.64,7.72,6.22,13.95
2019/11/23 0:00,11.11,9.83,8.64,7.72,6.22,4.4,12.41
2019/11/23 1:00,9.83,8.64,7.72,6.22,4.4,7.24,11.11
2019/11/23 2:00,8.64,7.72,6.22,4.4,7.24,7.83,9.83
2019/11/23 3:00,7.72,6.22,4.4,7.24,7.83,8.66,8.64
2019/11/23 4:00,6.22,4.4,7.24,7.83,8.66,7.82,7.72
2019/11/23 5:00,4.4,7.24,7.83,8.66,7.82,6.88,6.22
2019/11/23 6:00,7.24,7.83,8.66,7.82,6.88,8.51,4.4
2019/11/23 7:00,7.83,8.66,7.82,6.88,8.51,9.68,7.24
2019/11/23 8:00,8.66,7.82,6.88,8.51,9.68,9.54,7.83
2019/11/23 9:00,7.82,6.88,8.51,9.68,9.54,10.24,8.66
2019/11/23 10:00,6.88,8.51,9.68,9.54,10.24,10.09,7.82
2019/11/23 11:00,8.51,9.68,9.54,10.24,10.09,9.83,6.88
2019/11/23 12:00,9.68,9.54,10.24,10.09,9.83,9.25,8.51
2019/11/23 13:00,9.54,10.24,10.09,9.83,9.25,8.94,9.68
2019/11/23 14:00,10.24,10.09,9.83,9.25,8.94,8.76,9.54
2019/11/23 15:00,10.09,9.83,9.25,8.94,8.76,8.53,10.24
2019/11/23 16:00,9.83,9.25,8.94,8.76,8.53,8.05,10.09
2019/11/23 17:00,9.25,8.94,8.76,8.53,8.05,7.68,9.83
2019/11/23 18:00,8.94,8.76,8.53,8.05,7.68,7.19,9.25
2019/11/23 19:00,8.76,8.53,8.05,7.68,7.19,6.75,8.94
2019/11/23 20:00,8.53,8.05,7.68,7.19,6.75,6.68,8.76
2019/11/23 21:00,8.05,7.68,7.19,6.75,6.68,7.48,8.53
2019/11/23 22:00,7.68,7.19,6.75,6.68,7.48,8.47,8.05
2019/11/23 23:00,7.19,6.75,6.68,7.48,8.47,9.47,7.68
2019/11/24 0:00,6.75,6.68,7.48,8.47,9.47,9.88,7.19
2019/11/24 1:00,6.68,7.48,8.47,9.47,9.88,9.98,6.75
2019/11/24 2:00,7.48,8.47,9.47,9.88,9.98,10.78,6.68
2019/11/24 3:00,8.47,9.47,9.88,9.98,10.78,11.24,7.48
2019/11/24 4:00,9.47,9.88,9.98,10.78,11.24,10.93,8.47
2019/11/24 5:00,9.88,9.98,10.78,11.24,10.93,11.58,9.47
2019/11/24 6:00,9.98,10.78,11.24,10.93,11.58,10.57,9.88
2019/11/24 7:00,10.78,11.24,10.93,11.58,10.57,10.28,9.98
2019/11/24 8:00,11.24,10.93,11.58,10.57,10.28,9.98,10.78
2019/11/24 9:00,10.93,11.58,10.57,10.28,9.98,11.03,11.24
2019/11/24 10:00,11.58,10.57,10.28,9.98,11.03,11.45,10.93
2019/11/24 11:00,10.57,10.28,9.98,11.03,11.45,11.77,11.58
2019/11/24 12:00,10.28,9.98,11.03,11.45,11.77,12.7,10.57
2019/11/24 13:00,9.98,11.03,11.45,11.77,12.7,13.94,10.28
2019/11/24 14:00,11.03,11.45,11.77,12.7,13.94,13.77,9.98
2019/11/24 15:00,11.45,11.77,12.7,13.94,13.77,12.98,11.03
2019/11/24 16:00,11.77,12.7,13.94,13.77,12.98,14.27,11.45
2019/11/24 17:00,12.7,13.94,13.77,12.98,14.27,14.23,11.77
2019/11/24 18:00,13.94,13.77,12.98,14.27,14.23,13,12.7
2019/11/24 19:00,13.77,12.98,14.27,14.23,13,12.33,13.94
2019/11/24 20:00,12.98,14.27,14.23,13,12.33,13.02,13.77
2019/11/24 21:00,14.27,14.23,13,12.33,13.02,15.28,12.98
2019/11/24 22:00,14.23,13,12.33,13.02,15.28,16.48,14.27
2019/11/24 23:00,13,12.33,13.02,15.28,16.48,17.32,14.23
2019/11/25 0:00,12.33,13.02,15.28,16.48,17.32,17.53,13
2019/11/25 1:00,13.02,15.28,16.48,17.32,17.53,17.05,12.33
2019/11/25 2:00,15.28,16.48,17.32,17.53,17.05,16.34,13.02
2019/11/25 3:00,16.48,17.32,17.53,17.05,16.34,15.6,15.28
2019/11/25 4:00,17.32,17.53,17.05,16.34,15.6,15.3,16.48
2019/11/25 5:00,17.53,17.05,16.34,15.6,15.3,16.58,17.32
2019/11/25 6:00,17.05,16.34,15.6,15.3,16.58,18.5,17.53
2019/11/25 7:00,16.34,15.6,15.3,16.58,18.5,20.59,17.05
2019/11/25 8:00,15.6,15.3,16.58,18.5,20.59,20.97,16.34
2019/11/25 9:00,15.3,16.58,18.5,20.59,20.97,20.53,15.6
2019/11/25 10:00,16.58,18.5,20.59,20.97,20.53,22.09,15.3
2019/11/25 11:00,18.5,20.59,20.97,20.53,22.09,23.45,16.58
2019/11/25 12:00,20.59,20.97,20.53,22.09,23.45,23.54,18.5
2019/11/25 13:00,20.97,20.53,22.09,23.45,23.54,23.89,20.59
2019/11/25 14:00,20.53,22.09,23.45,23.54,23.89,23.02,20.97
2019/11/25 15:00,22.09,23.45,23.54,23.89,23.02,21.92,20.53
2019/11/25 16:00,23.45,23.54,23.89,23.02,21.92,20.98,22.09
2019/11/25 17:00,23.54,23.89,23.02,21.92,20.98,20.48,23.45
2019/11/25 18:00,23.89,23.02,21.92,20.98,20.48,20.77,23.54
2019/11/25 19:00,23.02,21.92,20.98,20.48,20.77,21.31,23.89
2019/11/25 20:00,21.92,20.98,20.48,20.77,21.31,19.73,23.02
2019/11/25 21:00,20.98,20.48,20.77,21.31,19.73,18.97,21.92
2019/11/25 22:00,20.48,20.77,21.31,19.73,18.97,18.86,20.98
2019/11/25 23:00,20.77,21.31,19.73,18.97,18.86,19.24,20.48
2019/11/26 0:00,21.31,19.73,18.97,18.86,19.24,19.94,20.77
2019/11/26 1:00,19.73,18.97,18.86,19.24,19.94,18.98,21.31
2019/11/26 2:00,18.97,18.86,19.24,19.94,18.98,17.66,19.73
2019/11/26 3:00,18.86,19.24,19.94,18.98,17.66,15.79,18.97
2019/11/26 4:00,19.24,19.94,18.98,17.66,15.79,14.82,18.86
2019/11/26 5:00,19.94,18.98,17.66,15.79,14.82,15.72,19.24
2019/11/26 6:00,18.98,17.66,15.79,14.82,15.72,16.82,19.94
2019/11/26 7:00,17.66,15.79,14.82,15.72,16.82,16.66,18.98
2019/11/26 8:00,15.79,14.82,15.72,16.82,16.66,15.94,17.66
2019/11/26 9:00,14.82,15.72,16.82,16.66,15.94,15.7,15.79
2019/11/26 10:00,15.72,16.82,16.66,15.94,15.7,14.38,14.82
2019/11/26 11:00,16.82,16.66,15.94,15.7,14.38,12.59,15.72
2019/11/26 12:00,16.66,15.94,15.7,14.38,12.59,14.14,16.82
2019/11/26 13:00,15.94,15.7,14.38,12.59,14.14,14.76,16.66
2019/11/26 14:00,15.7,14.38,12.59,14.14,14.76,16.19,15.94
2019/11/26 15:00,14.38,12.59,14.14,14.76,16.19,16.28,15.7
2019/11/26 16:00,12.59,14.14,14.76,16.19,16.28,15.76,14.38
2019/11/26 17:00,14.14,14.76,16.19,16.28,15.76,14.05,12.59
2019/11/26 18:00,14.76,16.19,16.28,15.76,14.05,13.58,14.14
2019/11/26 19:00,16.19,16.28,15.76,14.05,13.58,12.62,14.76
2019/11/26 20:00,16.28,15.76,14.05,13.58,12.62,11.42,16.19
2019/11/26 21:00,15.76,14.05,13.58,12.62,11.42,12.76,16.28
2019/11/26 22:00,14.05,13.58,12.62,11.42,12.76,15.03,15.76
2019/11/26 23:00,13.58,12.62,11.42,12.76,15.03,17.31,14.05
2019/11/27 0:00,12.62,11.42,12.76,15.03,17.31,17.4,13.58
2019/11/27 1:00,11.42,12.76,15.03,17.31,17.4,16.55,12.62
2019/11/27 2:00,12.76,15.03,17.31,17.4,16.55,15.69,11.42
2019/11/27 3:00,15.03,17.31,17.4,16.55,15.69,15.77,12.76
2019/11/27 4:00,17.31,17.4,16.55,15.69,15.77,14.81,15.03
2019/11/27 5:00,17.4,16.55,15.69,15.77,14.81,14.28,17.31
2019/11/27 6:00,16.55,15.69,15.77,14.81,14.28,11.77,17.4
2019/11/27 7:00,15.69,15.77,14.81,14.28,11.77,13.68,16.55
2019/11/27 8:00,15.77,14.81,14.28,11.77,13.68,16.52,15.69
2019/11/27 9:00,14.81,14.28,11.77,13.68,16.52,17.27,15.77
2019/11/27 10:00,14.28,11.77,13.68,16.52,17.27,16.6,14.81
2019/11/27 11:00,11.77,13.68,16.52,17.27,16.6,17.53,14.28
2019/11/27 12:00,13.68,16.52,17.27,16.6,17.53,17.93,11.77
2019/11/27 13:00,16.52,17.27,16.6,17.53,17.93,18.22,13.68
2019/11/27 14:00,17.27,16.6,17.53,17.93,18.22,17.8,16.52
2019/11/27 15:00,16.6,17.53,17.93,18.22,17.8,18.23,17.27
2019/11/27 16:00,17.53,17.93,18.22,17.8,18.23,18.82,16.6
2019/11/27 17:00,17.93,18.22,17.8,18.23,18.82,18.59,17.53
2019/11/27 18:00,18.22,17.8,18.23,18.82,18.59,19.11,17.93
2019/11/27 19:00,17.8,18.23,18.82,18.59,19.11,18.92,18.22
2019/11/27 20:00,18.23,18.82,18.59,19.11,18.92,19.94,17.8
2019/11/27 21:00,18.82,18.59,19.11,18.92,19.94,20.8,18.23
2019/11/27 22:00,18.59,19.11,18.92,19.94,20.8,21.64,18.82
2019/11/27 23:00,19.11,18.92,19.94,20.8,21.64,20.31,18.59
2019/11/28 0:00,18.92,19.94,20.8,21.64,20.31,21.27,19.11
2019/11/28 1:00,19.94,20.8,21.64,20.31,21.27,21.27,18.92
2019/11/28 2:00,20.8,21.64,20.31,21.27,21.27,21.66,19.94
2019/11/28 3:00,21.64,20.31,21.27,21.27,21.66,21.24,20.8
2019/11/28 4:00,20.31,21.27,21.27,21.66,21.24,21.82,21.64
2019/11/28 5:00,21.27,21.27,21.66,21.24,21.82,23.48,20.31
2019/11/28 6:00,21.27,21.66,21.24,21.82,23.48,24.44,21.27
2019/11/28 7:00,21.66,21.24,21.82,23.48,24.44,24.71,21.27
2019/11/28 8:00,21.24,21.82,23.48,24.44,24.71,25.52,21.66
2019/11/28 9:00,21.82,23.48,24.44,24.71,25.52,24.64,21.24
2019/11/28 10:00,23.48,24.44,24.71,25.52,24.64,25.13,21.82
2019/11/28 11:00,24.44,24.71,25.52,24.64,25.13,25.15,23.48
2019/11/28 12:00,24.71,25.52,24.64,25.13,25.15,25.3,24.44
2019/11/28 13:00,25.52,24.64,25.13,25.15,25.3,25.2,24.71
2019/11/28 14:00,24.64,25.13,25.15,25.3,25.2,25.78,25.52
2019/11/28 15:00,25.13,25.15,25.3,25.2,25.78,25.81,24.64
2019/11/28 16:00,25.15,25.3,25.2,25.78,25.81,24.63,25.13
2019/11/28 17:00,25.3,25.2,25.78,25.81,24.63,23.66,25.15
2019/11/28 18:00,25.2,25.78,25.81,24.63,23.66,22.62,25.3
2019/11/28 19:00,25.78,25.81,24.63,23.66,22.62,20.54,25.2
2019/11/28 20:00,25.81,24.63,23.66,22.62,20.54,19.72,25.78
2019/11/28 21:00,24.63,23.66,22.62,20.54,19.72,20.01,25.81
2019/11/28 22:00,23.66,22.62,20.54,19.72,20.01,20.91,24.63
2019/11/28 23:00,22.62,20.54,19.72,20.01,20.91,21.48,23.66
2019/11/29 0:00,20.54,19.72,20.01,20.91,21.48,19.96,22.62
2019/11/29 1:00,19.72,20.01,20.91,21.48,19.96,19.08,20.54
2019/11/29 2:00,20.01,20.91,21.48,19.96,19.08,18.51,19.72
2019/11/29 3:00,20.91,21.48,19.96,19.08,18.51,18.84,20.01
2019/11/29 4:00,21.48,19.96,19.08,18.51,18.84,18.38,20.91
2019/11/29 5:00,19.96,19.08,18.51,18.84,18.38,17.34,21.48
2019/11/29 6:00,19.08,18.51,18.84,18.38,17.34,17.76,19.96
2019/11/29 7:00,18.51,18.84,18.38,17.34,17.76,17.68,19.08
2019/11/29 8:00,18.84,18.38,17.34,17.76,17.68,18.03,18.51
2019/11/29 9:00,18.38,17.34,17.76,17.68,18.03,18.28,18.84
2019/11/29 10:00,17.34,17.76,17.68,18.03,18.28,18.05,18.38
2019/11/29 11:00,17.76,17.68,18.03,18.28,18.05,17.34,17.34
2019/11/29 12:00,17.68,18.03,18.28,18.05,17.34,16.65,17.76
2019/11/29 13:00,18.03,18.28,18.05,17.34,16.65,16.24,17.68
2019/11/29 14:00,18.28,18.05,17.34,16.65,16.24,15.37,18.03
2019/11/29 15:00,18.05,17.34,16.65,16.24,15.37,14.56,18.28
2019/11/29 16:00,17.34,16.65,16.24,15.37,14.56,12.94,18.05
2019/11/29 17:00,16.65,16.24,15.37,14.56,12.94,10.99,17.34
2019/11/29 18:00,16.24,15.37,14.56,12.94,10.99,10.42,16.65
2019/11/29 19:00,15.37,14.56,12.94,10.99,10.42,10.71,16.24
2019/11/29 20:00,14.56,12.94,10.99,10.42,10.71,9.89,15.37
2019/11/29 21:00,12.94,10.99,10.42,10.71,9.89,8.53,14.56
2019/11/29 22:00,10.99,10.42,10.71,9.89,8.53,7.82,12.94
2019/11/29 23:00,10.42,10.71,9.89,8.53,7.82,8.08,10.99
2019/11/30 0:00,10.71,9.89,8.53,7.82,8.08,7.61,10.42
2019/11/30 1:00,9.89,8.53,7.82,8.08,7.61,6.56,10.71
2019/11/30 2:00,8.53,7.82,8.08,7.61,6.56,5.49,9.89
2019/11/30 3:00,7.82,8.08,7.61,6.56,5.49,4.93,8.53
2019/11/30 4:00,8.08,7.61,6.56,5.49,4.93,5.66,7.82
2019/11/30 5:00,7.61,6.56,5.49,4.93,5.66,6.11,8.08
2019/11/30 6:00,6.56,5.49,4.93,5.66,6.11,6.1,7.61
2019/11/30 7:00,5.49,4.93,5.66,6.11,6.1,7.12,6.56
2019/11/30 8:00,4.93,5.66,6.11,6.1,7.12,9.2,5.49
2019/11/30 9:00,5.66,6.11,6.1,7.12,9.2,9.49,4.93
2019/11/30 10:00,6.11,6.1,7.12,9.2,9.49,9.32,5.66
2019/11/30 11:00,6.1,7.12,9.2,9.49,9.32,8,6.11
2019/11/30 12:00,7.12,9.2,9.49,9.32,8,7.06,6.1
2019/11/30 13:00,9.2,9.49,9.32,8,7.06,7.82,7.12
2019/11/30 14:00,9.49,9.32,8,7.06,7.82,6.62,9.2
2019/11/30 15:00,9.32,8,7.06,7.82,6.62,5.8,9.49
2019/11/30 16:00,8,7.06,7.82,6.62,5.8,5.33,9.32
2019/11/30 17:00,7.06,7.82,6.62,5.8,5.33,5.65,8
2019/11/30 18:00,7.82,6.62,5.8,5.33,5.65,5.15,7.06
2019/11/30 19:00,6.62,5.8,5.33,5.65,5.15,4.24,7.82
2019/11/30 20:00,5.8,5.33,5.65,5.15,4.24,3.15,6.62
2019/11/30 21:00,5.33,5.65,5.15,4.24,3.15,3.22,5.8
2019/11/30 22:00,5.65,5.15,4.24,3.15,3.22,4.51,5.33
2019/11/30 23:00,5.15,4.24,3.15,3.22,4.51,5.57,5.65
2019/12/1 0:00,4.24,3.15,3.22,4.51,5.57,6.37,5.15
2019/12/1 1:00,3.15,3.22,4.51,5.57,6.37,6.41,4.24
2019/12/1 2:00,3.22,4.51,5.57,6.37,6.41,5.5,3.15
2019/12/1 3:00,4.51,5.57,6.37,6.41,5.5,4.95,3.22
2019/12/1 4:00,5.57,6.37,6.41,5.5,4.95,3.91,4.51
2019/12/1 5:00,6.37,6.41,5.5,4.95,3.91,3.33,5.57
2019/12/1 6:00,6.41,5.5,4.95,3.91,3.33,3.4,6.37
2019/12/1 7:00,5.5,4.95,3.91,3.33,3.4,4.67,6.41
2019/12/1 8:00,4.95,3.91,3.33,3.4,4.67,5.65,5.5
2019/12/1 9:00,3.91,3.33,3.4,4.67,5.65,7.8,4.95
2019/12/1 10:00,3.33,3.4,4.67,5.65,7.8,9.48,3.91
2019/12/1 11:00,3.4,4.67,5.65,7.8,9.48,10.36,3.33
2019/12/1 12:00,4.67,5.65,7.8,9.48,10.36,10.98,3.4
2019/12/1 13:00,5.65,7.8,9.48,10.36,10.98,11.26,4.67
2019/12/1 14:00,7.8,9.48,10.36,10.98,11.26,11.11,5.65
2019/12/1 15:00,9.48,10.36,10.98,11.26,11.11,13.02,7.8
2019/12/1 16:00,10.36,10.98,11.26,11.11,13.02,13.84,9.48
2019/12/1 17:00,10.98,11.26,11.11,13.02,13.84,13.47,10.36
2019/12/1 18:00,11.26,11.11,13.02,13.84,13.47,14.53,10.98
2019/12/1 19:00,11.11,13.02,13.84,13.47,14.53,15.42,11.26
2019/12/1 20:00,13.02,13.84,13.47,14.53,15.42,16.29,11.11
2019/12/1 21:00,13.84,13.47,14.53,15.42,16.29,18.1,13.02
2019/12/1 22:00,13.47,14.53,15.42,16.29,18.1,18.97,13.84
2019/12/1 23:00,14.53,15.42,16.29,18.1,18.97,19.35,13.47
2019/12/2 0:00,15.42,16.29,18.1,18.97,19.35,19.56,14.53
2019/12/2 1:00,16.29,18.1,18.97,19.35,19.56,20.84,15.42
2019/12/2 2:00,18.1,18.97,19.35,19.56,20.84,20.81,16.29
2019/12/2 3:00,18.97,19.35,19.56,20.84,20.81,21.53,18.1
2019/12/2 4:00,19.35,19.56,20.84,20.81,21.53,22.81,18.97
2019/12/2 5:00,19.56,20.84,20.81,21.53,22.81,23.39,19.35
2019/12/2 6:00,20.84,20.81,21.53,22.81,23.39,23.38,19.56
2019/12/2 7:00,20.81,21.53,22.81,23.39,23.38,23.16,20.84
2019/12/2 8:00,21.53,22.81,23.39,23.38,23.16,23.43,20.81
2019/12/2 9:00,22.81,23.39,23.38,23.16,23.43,23.96,21.53
2019/12/2 10:00,23.39,23.38,23.16,23.43,23.96,24.25,22.81
2019/12/2 11:00,23.38,23.16,23.43,23.96,24.25,24.3,23.39
2019/12/2 12:00,23.16,23.43,23.96,24.25,24.3,24.37,23.38
2019/12/2 13:00,23.43,23.96,24.25,24.3,24.37,25.08,23.16
2019/12/2 14:00,23.96,24.25,24.3,24.37,25.08,25.91,23.43
2019/12/2 15:00,24.25,24.3,24.37,25.08,25.91,26.67,23.96
2019/12/2 16:00,24.3,24.37,25.08,25.91,26.67,27.15,24.25
2019/12/2 17:00,24.37,25.08,25.91,26.67,27.15,26.52,24.3
2019/12/2 18:00,25.08,25.91,26.67,27.15,26.52,25.79,24.37
2019/12/2 19:00,25.91,26.67,27.15,26.52,25.79,25.67,25.08
2019/12/2 20:00,26.67,27.15,26.52,25.79,25.67,25.83,25.91
2019/12/2 21:00,27.15,26.52,25.79,25.67,25.83,24.5,26.67
2019/12/2 22:00,26.52,25.79,25.67,25.83,24.5,25.24,27.15
2019/12/2 23:00,25.79,25.67,25.83,24.5,25.24,24.55,26.52
2019/12/3 0:00,25.67,25.83,24.5,25.24,24.55,23.85,25.79
2019/12/3 1:00,25.83,24.5,25.24,24.55,23.85,22.53,25.67
2019/12/3 2:00,24.5,25.24,24.55,23.85,22.53,21.91,25.83
2019/12/3 3:00,25.24,24.55,23.85,22.53,21.91,21.17,24.5
2019/12/3 4:00,24.55,23.85,22.53,21.91,21.17,19.54,25.24
2019/12/3 5:00,23.85,22.53,21.91,21.17,19.54,17.93,24.55
2019/12/3 6:00,22.53,21.91,21.17,19.54,17.93,18.23,23.85
2019/12/3 7:00,21.91,21.17,19.54,17.93,18.23,18.19,22.53
2019/12/3 8:00,21.17,19.54,17.93,18.23,18.19,17.91,21.91
2019/12/3 9:00,19.54,17.93,18.23,18.19,17.91,18.18,21.17
2019/12/3 10:00,17.93,18.23,18.19,17.91,18.18,19.15,19.54
2019/12/3 11:00,18.23,18.19,17.91,18.18,19.15,19.37,17.93
2019/12/3 12:00,18.19,17.91,18.18,19.15,19.37,20.54,18.23
2019/12/3 13:00,17.91,18.18,19.15,19.37,20.54,20.86,18.19
2019/12/3 14:00,18.18,19.15,19.37,20.54,20.86,20.65,17.91
2019/12/3 15:00,19.15,19.37,20.54,20.86,20.65,19.61,18.18
2019/12/3 16:00,19.37,20.54,20.86,20.65,19.61,19.24,19.15
2019/12/3 17:00,20.54,20.86,20.65,19.61,19.24,19.01,19.37
2019/12/3 18:00,20.86,20.65,19.61,19.24,19.01,17.46,20.54
2019/12/3 19:00,20.65,19.61,19.24,19.01,17.46,17.78,20.86
2019/12/3 20:00,19.61,19.24,19.01,17.46,17.78,16.97,20.65
2019/12/3 21:00,19.24,19.01,17.46,17.78,16.97,17.89,19.61
2019/12/3 22:00,19.01,17.46,17.78,16.97,17.89,19,19.24
2019/12/3 23:00,17.46,17.78,16.97,17.89,19,19.96,19.01
2019/12/4 0:00,17.78,16.97,17.89,19,19.96,20.75,17.46
2019/12/4 1:00,16.97,17.89,19,19.96,20.75,22.71,17.78
2019/12/4 2:00,17.89,19,19.96,20.75,22.71,22.58,16.97
2019/12/4 3:00,19,19.96,20.75,22.71,22.58,22.87,17.89
2019/12/4 4:00,19.96,20.75,22.71,22.58,22.87,23.39,19
2019/12/4 5:00,20.75,22.71,22.58,22.87,23.39,22.18,19.96
2019/12/4 6:00,22.71,22.58,22.87,23.39,22.18,22.48,20.75
2019/12/4 7:00,22.58,22.87,23.39,22.18,22.48,22.7,22.71
2019/12/4 8:00,22.87,23.39,22.18,22.48,22.7,22.65,22.58
2019/12/4 9:00,23.39,22.18,22.48,22.7,22.65,22.66,22.87
2019/12/4 10:00,22.18,22.48,22.7,22.65,22.66,22.33,23.39
2019/12/4 11:00,22.48,22.7,22.65,22.66,22.33,22.36,22.18
2019/12/4 12:00,22.7,22.65,22.66,22.33,22.36,22.39,22.48
2019/12/4 13:00,22.65,22.66,22.33,22.36,22.39,22.41,22.7
2019/12/4 14:00,22.66,22.33,22.36,22.39,22.41,24.05,22.65
2019/12/4 15:00,22.33,22.36,22.39,22.41,24.05,23.76,22.66
2019/12/4 16:00,22.36,22.39,22.41,24.05,23.76,22.51,22.33
2019/12/4 17:00,22.39,22.41,24.05,23.76,22.51,24.2,22.36
2019/12/4 18:00,22.41,24.05,23.76,22.51,24.2,24.78,22.39
2019/12/4 19:00,24.05,23.76,22.51,24.2,24.78,24.64,22.41
2019/12/4 20:00,23.76,22.51,24.2,24.78,24.64,25.68,24.05
2019/12/4 21:00,22.51,24.2,24.78,24.64,25.68,24.76,23.76
2019/12/4 22:00,24.2,24.78,24.64,25.68,24.76,24.69,22.51
2019/12/4 23:00,24.78,24.64,25.68,24.76,24.69,24.52,24.2
2019/12/5 0:00,24.64,25.68,24.76,24.69,24.52,24.42,24.78
2019/12/5 1:00,25.68,24.76,24.69,24.52,24.42,24.91,24.64
2019/12/5 2:00,24.76,24.69,24.52,24.42,24.91,25.3,25.68
2019/12/5 3:00,24.69,24.52,24.42,24.91,25.3,24.62,24.76
2019/12/5 4:00,24.52,24.42,24.91,25.3,24.62,22.93,24.69
2019/12/5 5:00,24.42,24.91,25.3,24.62,22.93,23.11,24.52
2019/12/5 6:00,24.91,25.3,24.62,22.93,23.11,23.28,24.42
2019/12/5 7:00,25.3,24.62,22.93,23.11,23.28,23.41,24.91
2019/12/5 8:00,24.62,22.93,23.11,23.28,23.41,22.45,25.3
2019/12/5 9:00,22.93,23.11,23.28,23.41,22.45,23.26,24.62
2019/12/5 10:00,23.11,23.28,23.41,22.45,23.26,22.53,22.93
2019/12/5 11:00,23.28,23.41,22.45,23.26,22.53,22.78,23.11
2019/12/5 12:00,23.41,22.45,23.26,22.53,22.78,23.56,23.28
2019/12/5 13:00,22.45,23.26,22.53,22.78,23.56,24.96,23.41
2019/12/5 14:00,23.26,22.53,22.78,23.56,24.96,25.32,22.45
2019/12/5 15:00,22.53,22.78,23.56,24.96,25.32,25.39,23.26
2019/12/5 16:00,22.78,23.56,24.96,25.32,25.39,26.44,22.53
2019/12/5 17:00,23.56,24.96,25.32,25.39,26.44,26.37,22.78
2019/12/5 18:00,24.96,25.32,25.39,26.44,26.37,25.1,23.56
2019/12/5 19:00,25.32,25.39,26.44,26.37,25.1,25.01,24.96
2019/12/5 20:00,25.39,26.44,26.37,25.1,25.01,25.71,25.32
2019/12/5 21:00,26.44,26.37,25.1,25.01,25.71,25.84,25.39
2019/12/5 22:00,26.37,25.1,25.01,25.71,25.84,25.59,26.44
2019/12/5 23:00,25.1,25.01,25.71,25.84,25.59,26.27,26.37
2019/12/6 0:00,25.01,25.71,25.84,25.59,26.27,25.93,25.1
2019/12/6 1:00,25.71,25.84,25.59,26.27,25.93,25.07,25.01
2019/12/6 2:00,25.84,25.59,26.27,25.93,25.07,24.64,25.71
2019/12/6 3:00,25.59,26.27,25.93,25.07,24.64,24.73,25.84
2019/12/6 4:00,26.27,25.93,25.07,24.64,24.73,26.28,25.59
2019/12/6 5:00,25.93,25.07,24.64,24.73,26.28,26.69,26.27
2019/12/6 6:00,25.07,24.64,24.73,26.28,26.69,25.04,25.93
2019/12/6 7:00,24.64,24.73,26.28,26.69,25.04,23.98,25.07
2019/12/6 8:00,24.73,26.28,26.69,25.04,23.98,23.28,24.64
2019/12/6 9:00,26.28,26.69,25.04,23.98,23.28,21.94,24.73
2019/12/6 10:00,26.69,25.04,23.98,23.28,21.94,23.16,26.28
2019/12/6 11:00,25.04,23.98,23.28,21.94,23.16,24.3,26.69
2019/12/6 12:00,23.98,23.28,21.94,23.16,24.3,25.04,25.04
2019/12/6 13:00,23.28,21.94,23.16,24.3,25.04,26.34,23.98
2019/12/6 14:00,21.94,23.16,24.3,25.04,26.34,25.95,23.28
2019/12/6 15:00,23.16,24.3,25.04,26.34,25.95,27.47,21.94
2019/12/6 16:00,24.3,25.04,26.34,25.95,27.47,27.05,23.16
2019/12/6 17:00,25.04,26.34,25.95,27.47,27.05,26.58,24.3
2019/12/6 18:00,26.34,25.95,27.47,27.05,26.58,26.48,25.04
2019/12/6 19:00,25.95,27.47,27.05,26.58,26.48,28.01,26.34
2019/12/6 20:00,27.47,27.05,26.58,26.48,28.01,27.57,25.95
2019/12/6 21:00,27.05,26.58,26.48,28.01,27.57,28.25,27.47
2019/12/6 22:00,26.58,26.48,28.01,27.57,28.25,26.84,27.05
2019/12/6 23:00,26.48,28.01,27.57,28.25,26.84,26.42,26.58
2019/12/7 0:00,28.01,27.57,28.25,26.84,26.42,26.43,26.48
2019/12/7 1:00,27.57,28.25,26.84,26.42,26.43,26.53,28.01
2019/12/7 2:00,28.25,26.84,26.42,26.43,26.53,26.13,27.57
2019/12/7 3:00,26.84,26.42,26.43,26.53,26.13,25.03,28.25
2019/12/7 4:00,26.42,26.43,26.53,26.13,25.03,25.19,26.84
2019/12/7 5:00,26.43,26.53,26.13,25.03,25.19,24.95,26.42
2019/12/7 6:00,26.53,26.13,25.03,25.19,24.95,25.15,26.43
2019/12/7 7:00,26.13,25.03,25.19,24.95,25.15,24.73,26.53
2019/12/7 8:00,25.03,25.19,24.95,25.15,24.73,24.6,26.13
2019/12/7 9:00,25.19,24.95,25.15,24.73,24.6,24.77,25.03
